grid_id,grid_col,grid_row,A_z,building_count,mean_height_m,building_density_per_km2,zone_type
0_43,0,43,4574.7253028846735,0,,0.0,open_area
0_44,0,44,32520.770284785278,0,,0.0,open_area
0_45,0,45,48119.74308884237,0,,0.0,open_area
0_46,0,46,60401.05587036866,3,32.21404459836094,49.66800591099815,open_area
0_47,0,47,56106.79931073337,6,26.53474842411855,106.9389106794439,normal_urban
0_48,0,48,32787.811681934414,3,16.394939856603372,91.49741462169476,normal_urban
0_49,0,49,23739.966498148337,0,,0.0,open_area
0_50,0,50,817.7219570750117,0,,0.0,open_area
10_13,10,13,25810.36856630817,0,,0.0,open_area
10_14,10,14,62500.0,0,,0.0,open_area
10_15,10,15,62500.0,5,9.724995654400427,80.0,normal_urban
10_16,10,16,62500.0,4,13.927009546903863,64.0,open_area
10_17,10,17,62500.0,154,11.830199702630185,2464.0,dense_urban
10_18,10,18,62500.0,75,12.60231840371972,1200.0,dense_urban
10_19,10,19,62500.0,17,23.289855812092764,272.0,dense_urban
10_20,10,20,62500.0,1,8.0,16.0,open_area
10_21,10,21,62500.0,11,11.604865327541775,176.0,normal_urban
10_22,10,22,62500.0,4,11.661598354904033,64.0,open_area
10_23,10,23,62500.0,12,10.436364761701958,192.0,normal_urban
10_24,10,24,62500.0,6,17.052618592442474,96.0,normal_urban
10_25,10,25,62500.0,2,8.77048352346415,32.0,open_area
10_26,10,26,62500.0,3,9.072526136624823,48.0,open_area
10_27,10,27,62500.0,5,9.120184531132324,80.0,normal_urban
10_28,10,28,62500.0,0,,0.0,open_area
10_29,10,29,62500.0,4,28.80633699633001,64.0,open_area
10_30,10,30,62500.0,5,45.575226213269836,80.0,normal_urban
10_31,10,31,62500.0,4,20.974999999999998,64.0,open_area
10_32,10,32,62500.0,3,30.47348439635286,48.0,open_area
10_33,10,33,62500.0,9,17.07933128584038,144.0,normal_urban
10_34,10,34,62500.0,8,12.258620489044695,128.0,normal_urban
10_35,10,35,62500.0,16,48.88694745366355,256.0,dense_urban
10_36,10,36,62500.0,10,107.80123535769022,160.0,normal_urban
10_37,10,37,62500.0,6,66.53242584005214,96.0,normal_urban
10_38,10,38,62500.0,0,,0.0,open_area
10_39,10,39,62500.0,0,,0.0,open_area
10_40,10,40,62500.0,0,,0.0,open_area
10_41,10,41,62500.0,0,,0.0,open_area
10_42,10,42,62500.0,0,,0.0,open_area
10_43,10,43,62500.0,0,,0.0,open_area
10_44,10,44,62500.0,0,,0.0,open_area
10_45,10,45,62500.0,0,,0.0,open_area
10_46,10,46,62500.0,0,,0.0,open_area
10_47,10,47,62500.0,0,,0.0,open_area
10_48,10,48,62500.0,5,30.33825005303679,80.0,normal_urban
10_49,10,49,62500.0,10,52.975086069251574,160.0,normal_urban
10_50,10,50,62500.0,14,36.25714285714285,224.0,dense_urban
10_51,10,51,62500.0,16,46.638036873508256,256.0,dense_urban
10_52,10,52,62500.0,23,47.37624500701799,368.0,dense_urban
10_53,10,53,62500.0,14,27.941773249022155,224.0,dense_urban
10_54,10,54,62500.0,8,50.34112690511739,128.0,normal_urban
10_55,10,55,62500.0,11,33.55482154952277,176.0,normal_urban
10_56,10,56,62500.0,26,53.92038250278669,416.0,dense_urban
10_57,10,57,62500.0,34,51.788897129800155,544.0,dense_urban
10_58,10,58,62500.0,33,49.10672508550681,528.0,dense_urban
10_59,10,59,62500.0,24,46.41158025967835,384.0,dense_urban
10_60,10,60,62500.0,19,63.06189509540164,304.0,dense_urban
10_61,10,61,16345.52366405263,0,,0.0,open_area
11_12,11,12,1234.5756760003137,0,,0.0,open_area
11_13,11,13,54794.163129307904,0,,0.0,open_area
11_14,11,14,62500.0,0,,0.0,open_area
11_15,11,15,62500.0,0,,0.0,open_area
11_16,11,16,62500.0,0,,0.0,open_area
11_17,11,17,62500.0,1,12.855162939805226,16.0,open_area
11_18,11,18,62500.0,27,22.146641301979017,432.0,dense_urban
11_19,11,19,62500.0,4,20.756588771984255,64.0,open_area
11_20,11,20,62500.0,0,,0.0,open_area
11_21,11,21,62500.0,12,35.89332667390421,192.0,normal_urban
11_22,11,22,62500.0,6,88.97990889543773,96.0,normal_urban
11_23,11,23,62500.0,13,59.7507124627627,208.0,dense_urban
11_24,11,24,62500.0,1,11.579926602694687,16.0,open_area
11_25,11,25,62500.0,1,11.850546973428555,16.0,open_area
11_26,11,26,62500.0,0,,0.0,open_area
11_27,11,27,62500.0,0,,0.0,open_area
11_28,11,28,62500.0,0,,0.0,open_area
11_29,11,29,62500.0,2,58.45769003362673,32.0,open_area
11_30,11,30,62500.0,8,87.34935676023544,128.0,normal_urban
11_31,11,31,62500.0,2,58.54489664961696,32.0,open_area
11_32,11,32,62500.0,8,14.922170568228054,128.0,normal_urban
11_33,11,33,62500.0,144,10.838395821460544,2304.0,dense_urban
11_34,11,34,62500.0,24,12.897535476610114,384.0,dense_urban
11_35,11,35,62500.0,11,19.522186224435618,176.0,normal_urban
11_36,11,36,62500.0,6,34.28188153646476,96.0,normal_urban
11_37,11,37,62500.0,12,18.46122022002587,192.0,normal_urban
11_38,11,38,62500.0,22,33.23874726412118,352.0,dense_urban
11_39,11,39,62500.0,13,21.023076923076925,208.0,dense_urban
11_40,11,40,62500.0,0,,0.0,open_area
11_41,11,41,62500.0,0,,0.0,open_area
11_42,11,42,62500.0,0,,0.0,open_area
11_43,11,43,62500.0,0,,0.0,open_area
11_44,11,44,62500.0,0,,0.0,open_area
11_45,11,45,62500.0,0,,0.0,open_area
11_46,11,46,62500.0,0,,0.0,open_area
11_47,11,47,62500.0,0,,0.0,open_area
11_48,11,48,62500.0,2,33.808231150508504,32.0,open_area
11_49,11,49,62500.0,8,25.798465388361027,128.0,normal_urban
11_50,11,50,62500.0,15,28.94965919776708,240.0,dense_urban
11_51,11,51,62500.0,10,13.768744045374177,160.0,normal_urban
11_52,11,52,62500.0,3,43.6,48.0,open_area
11_53,11,53,62500.0,5,23.38618836730811,80.0,normal_urban
11_54,11,54,62500.0,0,,0.0,open_area
11_55,11,55,62500.0,2,25.588328301880754,32.0,open_area
11_56,11,56,62500.0,23,42.7780859925185,368.0,dense_urban
11_57,11,57,62500.0,43,51.529250460608466,688.0,dense_urban
11_58,11,58,62500.0,32,55.43463541613018,512.0,dense_urban
11_59,11,59,62500.0,20,100.39,320.0,dense_urban
11_60,11,60,54872.36221453212,5,124.11999999999998,91.12055319309408,normal_urban
11_61,11,61,446.2026874552441,0,,0.0,open_area
12_12,12,12,23747.109044285025,0,,0.0,open_area
12_13,12,13,62500.0,0,,0.0,open_area
12_14,12,14,62500.0,1,32.8,16.0,open_area
12_15,12,15,62500.0,43,33.623270461910856,688.0,dense_urban
12_16,12,16,62500.0,8,24.86392778870394,128.0,normal_urban
12_17,12,17,62500.0,4,24.380999103871478,64.0,open_area
12_18,12,18,62500.0,19,22.211468526301836,304.0,dense_urban
12_19,12,19,62500.0,0,,0.0,open_area
12_20,12,20,62500.0,1,63.578725750024496,16.0,open_area
12_21,12,21,62500.0,11,50.78148099296868,176.0,normal_urban
12_22,12,22,62500.0,19,46.80836849232245,304.0,dense_urban
12_23,12,23,62500.0,19,25.977677521055835,304.0,dense_urban
12_24,12,24,62500.0,2,15.696718392255505,32.0,open_area
12_25,12,25,62500.0,0,,0.0,open_area
12_26,12,26,62500.0,0,,0.0,open_area
12_27,12,27,62500.0,0,,0.0,open_area
12_28,12,28,62500.0,0,,0.0,open_area
12_29,12,29,62500.0,3,55.74963558016062,48.0,open_area
12_30,12,30,62500.0,3,78.6553343635058,48.0,open_area
12_31,12,31,62500.0,2,53.59605945451927,32.0,open_area
12_32,12,32,62500.0,4,18.321617300080934,64.0,open_area
12_33,12,33,62500.0,112,13.662483527271883,1792.0,dense_urban
12_34,12,34,62500.0,67,12.643357671061697,1072.0,dense_urban
12_35,12,35,62500.0,15,22.043916197922442,240.0,dense_urban
12_36,12,36,62500.0,12,16.790828695783187,192.0,normal_urban
12_37,12,37,62500.0,14,17.201882295717144,224.0,dense_urban
12_38,12,38,62500.0,23,59.41555128583417,368.0,dense_urban
12_39,12,39,62500.0,13,31.146652414101354,208.0,dense_urban
12_40,12,40,62500.0,0,,0.0,open_area
12_41,12,41,62500.0,0,,0.0,open_area
12_42,12,42,62500.0,0,,0.0,open_area
12_43,12,43,62500.0,0,,0.0,open_area
12_44,12,44,62500.0,0,,0.0,open_area
12_45,12,45,62500.0,0,,0.0,open_area
12_46,12,46,62500.0,0,,0.0,open_area
12_47,12,47,62500.0,0,,0.0,open_area
12_48,12,48,62500.0,0,,0.0,open_area
12_49,12,49,62500.0,0,,0.0,open_area
12_50,12,50,62500.0,4,16.125,64.0,open_area
12_51,12,51,62500.0,0,,0.0,open_area
12_52,12,52,62500.0,0,,0.0,open_area
12_53,12,53,62500.0,2,17.700000000000003,32.0,open_area
12_54,12,54,62500.0,2,17.8,32.0,open_area
12_55,12,55,62500.0,0,,0.0,open_area
12_56,12,56,62500.0,19,30.540120893840964,304.0,dense_urban
12_57,12,57,62500.0,19,41.64605889057871,304.0,dense_urban
12_58,12,58,62500.0,14,64.71802616516503,224.0,dense_urban
12_59,12,59,62500.0,14,126.6635097203302,224.0,dense_urban
12_60,12,60,31791.482919477858,1,94.35386150119331,31.454965549509637,open_area
13_11,13,11,715.2306968775209,0,,0.0,open_area
13_12,13,12,53250.24858638827,0,,0.0,open_area
13_13,13,13,62500.0,0,,0.0,open_area
13_14,13,14,62500.0,0,,0.0,open_area
13_15,13,15,62500.0,1,8.0,16.0,open_area
13_16,13,16,62500.0,13,19.192231333393405,208.0,dense_urban
13_17,13,17,62500.0,0,,0.0,open_area
13_18,13,18,62500.0,0,,0.0,open_area
13_19,13,19,62500.0,1,18.320571088925966,16.0,open_area
13_20,13,20,62500.0,0,,0.0,open_area
13_21,13,21,62500.0,3,39.68279877869737,48.0,open_area
13_22,13,22,62500.0,14,35.15248233904759,224.0,dense_urban
13_23,13,23,62500.0,23,66.4304347826087,368.0,dense_urban
13_24,13,24,62500.0,6,73.0900333744491,96.0,normal_urban
13_25,13,25,62500.0,7,53.34131363835537,112.0,normal_urban
13_26,13,26,62500.0,0,,0.0,open_area
13_27,13,27,62500.0,12,12.1798216274896,192.0,normal_urban
13_28,13,28,62500.0,3,11.849881544029614,48.0,open_area
13_29,13,29,62500.0,1,34.8,16.0,open_area
13_30,13,30,62500.0,4,40.119557760852494,64.0,open_area
13_31,13,31,62500.0,1,33.1,16.0,open_area
13_32,13,32,62500.0,0,,0.0,open_area
13_33,13,33,62500.0,0,,0.0,open_area
13_34,13,34,62500.0,17,16.465733800020075,272.0,dense_urban
13_35,13,35,62500.0,22,23.054342195191314,352.0,dense_urban
13_36,13,36,62500.0,9,44.68265442241746,144.0,normal_urban
13_37,13,37,62500.0,6,26.635370311908833,96.0,normal_urban
13_38,13,38,62500.0,18,30.261418360712007,288.0,dense_urban
13_39,13,39,62500.0,4,50.881529685125834,64.0,open_area
13_40,13,40,62500.0,0,,0.0,open_area
13_41,13,41,62500.0,0,,0.0,open_area
13_42,13,42,62500.0,0,,0.0,open_area
13_43,13,43,62500.0,0,,0.0,open_area
13_44,13,44,62500.0,0,,0.0,open_area
13_45,13,45,62500.0,0,,0.0,open_area
13_46,13,46,62500.0,0,,0.0,open_area
13_47,13,47,62500.0,0,,0.0,open_area
13_48,13,48,62500.0,0,,0.0,open_area
13_49,13,49,62500.0,0,,0.0,open_area
13_50,13,50,62500.0,0,,0.0,open_area
13_51,13,51,62500.0,0,,0.0,open_area
13_52,13,52,62500.0,0,,0.0,open_area
13_53,13,53,62500.0,0,,0.0,open_area
13_54,13,54,62500.0,3,13.538246202210873,48.0,open_area
13_55,13,55,62500.0,0,,0.0,open_area
13_56,13,56,62500.0,3,31.766666666666666,48.0,open_area
13_57,13,57,62500.0,7,8.846573569556714,112.0,normal_urban
13_58,13,58,62500.0,6,35.70708436832294,96.0,normal_urban
13_59,13,59,62165.90728168027,0,,0.0,open_area
13_60,13,60,8524.610459358888,0,,0.0,open_area
14_11,14,11,21683.84952226188,0,,0.0,open_area
14_12,14,12,62500.0,0,,0.0,open_area
14_13,14,13,62500.0,0,,0.0,open_area
14_14,14,14,62500.0,0,,0.0,open_area
14_15,14,15,62500.0,3,33.275138343721295,48.0,open_area
14_16,14,16,62500.0,10,30.7283940564484,160.0,normal_urban
14_17,14,17,62500.0,0,,0.0,open_area
14_18,14,18,62500.0,0,,0.0,open_area
14_19,14,19,62500.0,4,12.948084410441547,64.0,open_area
14_20,14,20,62500.0,6,16.75082648463214,96.0,normal_urban
14_21,14,21,62500.0,0,,0.0,open_area
14_22,14,22,62500.0,2,47.85,32.0,open_area
14_23,14,23,62500.0,11,76.11818181818181,176.0,normal_urban
14_24,14,24,62500.0,2,40.81949372374655,32.0,open_area
14_25,14,25,62500.0,1,49.460805534501034,16.0,open_area
14_26,14,26,62500.0,1,17.30197814883018,16.0,open_area
14_27,14,27,62500.0,12,9.716666666666667,192.0,normal_urban
14_28,14,28,62500.0,0,,0.0,open_area
14_29,14,29,62500.0,2,40.38565067276423,32.0,open_area
14_30,14,30,62500.0,1,26.7,16.0,open_area
14_31,14,31,62500.0,3,58.44918738746677,48.0,open_area
14_32,14,32,62500.0,1,45.93152873169791,16.0,open_area
14_33,14,33,62500.0,2,36.555192670978606,32.0,open_area
14_34,14,34,62500.0,4,41.339823347850846,64.0,open_area
14_35,14,35,62500.0,5,22.122798229683386,80.0,normal_urban
14_36,14,36,62500.0,1,50.285714065574325,16.0,open_area
14_37,14,37,62500.0,0,,0.0,open_area
14_38,14,38,62500.0,4,44.96021504929387,64.0,open_area
14_39,14,39,62500.0,0,,0.0,open_area
14_40,14,40,62500.0,0,,0.0,open_area
14_41,14,41,62500.0,0,,0.0,open_area
14_42,14,42,62500.0,0,,0.0,open_area
14_43,14,43,62500.0,0,,0.0,open_area
14_44,14,44,62500.0,0,,0.0,open_area
14_45,14,45,62500.0,0,,0.0,open_area
14_46,14,46,62500.0,0,,0.0,open_area
14_47,14,47,62500.0,0,,0.0,open_area
14_48,14,48,62500.0,0,,0.0,open_area
14_49,14,49,62500.0,0,,0.0,open_area
14_50,14,50,62500.0,0,,0.0,open_area
14_51,14,51,62500.0,0,,0.0,open_area
14_52,14,52,62500.0,0,,0.0,open_area
14_53,14,53,62500.0,0,,0.0,open_area
14_54,14,54,62500.0,0,,0.0,open_area
14_55,14,55,62500.0,0,,0.0,open_area
14_56,14,56,62500.0,0,,0.0,open_area
14_57,14,57,62500.0,8,98.25218686645104,128.0,normal_urban
14_58,14,58,62500.0,1,40.779940683735695,16.0,open_area
14_59,14,59,42932.95687815407,1,61.214751363346785,23.29212969975609,open_area
15_10,15,10,336.7616095358298,0,,0.0,open_area
15_11,15,11,51565.45815175277,0,,0.0,open_area
15_12,15,12,62500.0,0,,0.0,open_area
15_13,15,13,62500.0,0,,0.0,open_area
15_14,15,14,62500.0,0,,0.0,open_area
15_15,15,15,62500.0,20,23.24347107606637,320.0,dense_urban
15_16,15,16,62500.0,26,32.66080491061535,416.0,dense_urban
15_17,15,17,62500.0,0,,0.0,open_area
15_18,15,18,62500.0,9,11.445279702090467,144.0,normal_urban
15_19,15,19,62500.0,1,16.140288837205414,16.0,open_area
15_20,15,20,62500.0,2,18.334800797659412,32.0,open_area
15_21,15,21,62500.0,0,,0.0,open_area
15_22,15,22,62500.0,0,,0.0,open_area
15_23,15,23,62500.0,8,82.87198199482705,128.0,normal_urban
15_24,15,24,62500.0,3,13.339501703201636,48.0,open_area
15_25,15,25,62500.0,0,,0.0,open_area
15_26,15,26,62500.0,2,17.943966425202376,32.0,open_area
15_27,15,27,62500.0,4,14.03505361959865,64.0,open_area
15_28,15,28,62500.0,0,,0.0,open_area
15_29,15,29,62500.0,0,,0.0,open_area
15_30,15,30,62500.0,3,38.64505070022206,48.0,open_area
15_31,15,31,62500.0,2,52.17840484458681,32.0,open_area
15_32,15,32,62500.0,1,32.9,16.0,open_area
15_33,15,33,62500.0,11,20.755827730985025,176.0,normal_urban
15_34,15,34,62500.0,0,,0.0,open_area
15_35,15,35,62500.0,1,22.052394507220363,16.0,open_area
15_36,15,36,62500.0,1,54.42157541726739,16.0,open_area
15_37,15,37,62500.0,3,19.874544222824564,48.0,open_area
15_38,15,38,62500.0,8,23.83864633377702,128.0,normal_urban
15_39,15,39,62500.0,0,,0.0,open_area
15_40,15,40,62500.0,0,,0.0,open_area
15_41,15,41,62500.0,0,,0.0,open_area
15_42,15,42,62500.0,0,,0.0,open_area
15_43,15,43,62500.0,0,,0.0,open_area
15_44,15,44,62500.0,0,,0.0,open_area
15_45,15,45,62500.0,0,,0.0,open_area
15_46,15,46,62500.0,0,,0.0,open_area
15_47,15,47,62500.0,0,,0.0,open_area
15_48,15,48,62500.0,0,,0.0,open_area
15_49,15,49,62500.0,0,,0.0,open_area
15_50,15,50,62500.0,0,,0.0,open_area
15_51,15,51,62500.0,0,,0.0,open_area
15_52,15,52,62500.0,0,,0.0,open_area
15_53,15,53,62500.0,0,,0.0,open_area
15_54,15,54,62500.0,0,,0.0,open_area
15_55,15,55,62500.0,0,,0.0,open_area
15_56,15,56,62500.0,11,94.65870441264256,176.0,normal_urban
15_57,15,57,62500.0,3,103.21071288675131,48.0,open_area
15_58,15,58,62412.17290200699,2,103.87513375133784,32.04503075289798,open_area
15_59,15,59,12864.452761436667,0,,0.0,open_area
16_10,16,10,19620.590000296943,0,,0.0,open_area
16_11,16,11,62500.0,0,,0.0,open_area
16_12,16,12,62500.0,0,,0.0,open_area
16_13,16,13,62500.0,0,,0.0,open_area
16_14,16,14,62500.0,0,,0.0,open_area
16_15,16,15,62500.0,14,27.68546289149146,224.0,dense_urban
16_16,16,16,62500.0,16,38.19315456937581,256.0,dense_urban
16_17,16,17,62500.0,18,37.46078680732524,288.0,dense_urban
16_18,16,18,62500.0,61,13.873465303703869,976.0,dense_urban
16_19,16,19,62500.0,24,15.786716710718197,384.0,dense_urban
16_20,16,20,62500.0,0,,0.0,open_area
16_21,16,21,62500.0,0,,0.0,open_area
16_22,16,22,62500.0,0,,0.0,open_area
16_23,16,23,62500.0,2,45.95,32.0,open_area
16_24,16,24,62500.0,17,14.280999588910786,272.0,dense_urban
16_25,16,25,62500.0,4,17.72613805664853,64.0,open_area
16_26,16,26,62500.0,7,15.406076913059318,112.0,normal_urban
16_27,16,27,62500.0,2,14.639473578389001,32.0,open_area
16_28,16,28,62500.0,4,11.792658507743889,64.0,open_area
16_29,16,29,62500.0,2,12.742871592838927,32.0,open_area
16_30,16,30,62500.0,3,17.532504721732455,48.0,open_area
16_31,16,31,62500.0,0,,0.0,open_area
16_32,16,32,62500.0,4,25.324999999999996,64.0,open_area
16_33,16,33,62500.0,5,28.4,80.0,normal_urban
16_34,16,34,62500.0,4,28.075782355524254,64.0,open_area
16_35,16,35,62500.0,0,,0.0,open_area
16_36,16,36,62500.0,3,82.61632393851896,48.0,open_area
16_37,16,37,62500.0,10,37.48933808387126,160.0,normal_urban
16_38,16,38,62500.0,6,19.897681129806756,96.0,normal_urban
16_39,16,39,62500.0,0,,0.0,open_area
16_40,16,40,62500.0,1,26.524697293572267,16.0,open_area
16_41,16,41,62500.0,0,,0.0,open_area
16_42,16,42,62500.0,0,,0.0,open_area
16_43,16,43,62500.0,0,,0.0,open_area
16_44,16,44,62500.0,0,,0.0,open_area
16_45,16,45,62500.0,0,,0.0,open_area
16_46,16,46,62500.0,0,,0.0,open_area
16_47,16,47,62500.0,0,,0.0,open_area
16_48,16,48,62500.0,0,,0.0,open_area
16_49,16,49,62500.0,0,,0.0,open_area
16_50,16,50,62500.0,0,,0.0,open_area
16_51,16,51,62500.0,1,21.092273898923285,16.0,open_area
16_52,16,52,62500.0,0,,0.0,open_area
16_53,16,53,62500.0,1,66.82522271371303,16.0,open_area
16_54,16,54,62500.0,0,,0.0,open_area
16_55,16,55,62500.0,2,90.13165741988301,32.0,open_area
16_56,16,56,62500.0,1,102.50261878232277,16.0,open_area
16_57,16,57,61738.077251112205,0,,0.0,open_area
16_58,16,58,37621.34512902933,0,,0.0,open_area
17_10,17,10,49739.79182535483,0,,0.0,open_area
17_11,17,11,62500.0,0,,0.0,open_area
17_12,17,12,62500.0,0,,0.0,open_area
17_13,17,13,62500.0,0,,0.0,open_area
17_14,17,14,62500.0,0,,0.0,open_area
17_15,17,15,62500.0,0,,0.0,open_area
17_16,17,16,62500.0,8,33.24068145509519,128.0,normal_urban
17_17,17,17,62500.0,20,18.976932912444305,320.0,dense_urban
17_18,17,18,62500.0,13,20.21711041268607,208.0,dense_urban
17_19,17,19,62500.0,7,26.296971361217466,112.0,normal_urban
17_20,17,20,62500.0,12,25.013658362216503,192.0,normal_urban
17_21,17,21,62500.0,2,23.579683105432203,32.0,open_area
17_22,17,22,62500.0,0,,0.0,open_area
17_23,17,23,62500.0,1,27.74065077602699,16.0,open_area
17_24,17,24,62500.0,0,,0.0,open_area
17_25,17,25,62500.0,0,,0.0,open_area
17_26,17,26,62500.0,0,,0.0,open_area
17_27,17,27,62500.0,0,,0.0,open_area
17_28,17,28,62500.0,1,11.3,16.0,open_area
17_29,17,29,62500.0,8,13.690172547105432,128.0,normal_urban
17_30,17,30,62500.0,0,,0.0,open_area
17_31,17,31,62500.0,3,21.275986495962297,48.0,open_area
17_32,17,32,62500.0,4,24.764824413896324,64.0,open_area
17_33,17,33,62500.0,6,32.31395495227918,96.0,normal_urban
17_34,17,34,62500.0,7,19.914231270327583,112.0,normal_urban
17_35,17,35,62500.0,0,,0.0,open_area
17_36,17,36,62500.0,3,48.26783967363414,48.0,open_area
17_37,17,37,62500.0,10,14.091003734104358,160.0,normal_urban
17_38,17,38,62500.0,10,14.371266303089683,160.0,normal_urban
17_39,17,39,62500.0,1,24.84561226284486,16.0,open_area
17_40,17,40,62500.0,0,,0.0,open_area
17_41,17,41,62500.0,0,,0.0,open_area
17_42,17,42,62500.0,0,,0.0,open_area
17_43,17,43,62500.0,0,,0.0,open_area
17_44,17,44,62500.0,0,,0.0,open_area
17_45,17,45,62500.0,0,,0.0,open_area
17_46,17,46,62500.0,0,,0.0,open_area
17_47,17,47,62500.0,0,,0.0,open_area
17_48,17,48,62500.0,0,,0.0,open_area
17_49,17,49,62500.0,0,,0.0,open_area
17_50,17,50,62500.0,0,,0.0,open_area
17_51,17,51,62500.0,1,18.654293722851207,16.0,open_area
17_52,17,52,62500.0,0,,0.0,open_area
17_53,17,53,62500.0,1,89.89104364977075,16.0,open_area
17_54,17,54,62500.0,5,89.29353991658559,80.0,normal_urban
17_55,17,55,62500.0,0,,0.0,open_area
17_56,17,56,41964.17329209481,1,93.2289592368328,23.82985107413946,open_area
17_57,17,57,7168.206899638287,0,,0.0,open_area
17_9,17,9,99.16841395659033,0,,0.0,open_area
18_0,18,0,34477.53148241276,0,,0.0,open_area
18_1,18,1,35691.08296916238,0,,0.0,open_area
18_10,18,10,62500.0,0,,0.0,open_area
18_11,18,11,62500.0,0,,0.0,open_area
18_12,18,12,62500.0,0,,0.0,open_area
18_13,18,13,62500.0,0,,0.0,open_area
18_14,18,14,62500.0,0,,0.0,open_area
18_15,18,15,62500.0,0,,0.0,open_area
18_16,18,16,62500.0,4,60.6,64.0,open_area
18_17,18,17,62500.0,11,12.68041866010608,176.0,normal_urban
18_18,18,18,62500.0,0,,0.0,open_area
18_19,18,19,62500.0,1,12.055565045906137,16.0,open_area
18_2,18,2,36746.36564431421,0,,0.0,open_area
18_20,18,20,62500.0,6,15.91392474938157,96.0,normal_urban
18_21,18,21,62500.0,0,,0.0,open_area
18_22,18,22,62500.0,0,,0.0,open_area
18_23,18,23,62500.0,3,28.240409242528347,48.0,open_area
18_24,18,24,62500.0,0,,0.0,open_area
18_25,18,25,62500.0,0,,0.0,open_area
18_26,18,26,62500.0,1,32.827484304450046,16.0,open_area
18_27,18,27,62500.0,8,16.613491073134814,128.0,normal_urban
18_28,18,28,62500.0,5,21.665789856338687,80.0,normal_urban
18_29,18,29,62500.0,4,17.99844165453779,64.0,open_area
18_3,18,3,37801.64831946604,0,,0.0,open_area
18_30,18,30,62500.0,3,17.290881742009976,48.0,open_area
18_31,18,31,62500.0,3,19.675288771890255,48.0,open_area
18_32,18,32,62500.0,2,12.7,32.0,open_area
18_33,18,33,62500.0,1,22.02956813514514,16.0,open_area
18_34,18,34,62500.0,0,,0.0,open_area
18_35,18,35,62500.0,6,15.360772913587857,96.0,normal_urban
18_36,18,36,62500.0,6,63.05884303335628,96.0,normal_urban
18_37,18,37,62500.0,13,17.20455984421699,208.0,dense_urban
18_38,18,38,62500.0,4,13.975898378382851,64.0,open_area
18_39,18,39,62500.0,3,27.383253456612845,48.0,open_area
18_4,18,4,38856.93099461787,0,,0.0,open_area
18_40,18,40,62500.0,2,28.45,32.0,open_area
